Wavelength,SAPONITE,SMECTITE,NONTRONITE,SERPENTINE,MONTMORILLONITE,KAOLINITE,GYPSUM,JAROSITE,KIESERITE,SZOMOLNOKITE,CALCITE,MAGNESITE,PYROXENE,PLAGIOCLASE,QUARTZ,FAYALITE,FORSTERITE,OLIVINE,HEMATITE,GOETHITE
1.52501,0.743272,0.739088,0.59007,0.070968,0.866083,0.883462,0.748469,0.845227,0.440542,0.474592,0.893658,0.878933,0.678244,0.320528,0.868583,0.304377,0.657432,0.733003,0.04348,0.438938
1.52751,0.744796,0.73934,0.591662,0.071202,0.866725,0.883501,0.746445,0.844689,0.437611,0.474947,0.893225,0.879299,0.67624,0.320689,0.868476,0.3056,0.658678,0.734196,0.04345,0.439525
1.53001,0.746319,0.73977,0.593252,0.071437,0.866653,0.883539,0.744418,0.844151,0.434679,0.475443,0.892795,0.879664,0.674241,0.320851,0.868371,0.306827,0.659921,0.735388,0.04342,0.440111
1.53251,0.747855,0.740229,0.594563,0.07184,0.866886,0.883535,0.741665,0.843442,0.431494,0.476041,0.893002,0.879983,0.673331,0.321232,0.868877,0.308737,0.660461,0.73609,0.043495,0.440575
1.53501,0.74939,0.740564,0.595875,0.072242,0.867487,0.883531,0.738921,0.842732,0.428308,0.476683,0.893212,0.8803,0.672417,0.321611,0.869384,0.310645,0.661001,0.736794,0.04357,0.44104
1.53751,0.75081,0.740882,0.597262,0.072498,0.867477,0.88363,0.738496,0.841859,0.424751,0.477217,0.893971,0.880265,0.670441,0.321728,0.870193,0.312183,0.661679,0.737925,0.043555,0.441671
1.54001,0.752229,0.741328,0.598649,0.072754,0.86753,0.88373,0.738085,0.840992,0.421195,0.477732,0.894724,0.880233,0.668465,0.321847,0.870996,0.31372,0.662358,0.739055,0.04354,0.442303
1.54251,0.753355,0.741407,0.600133,0.073063,0.867673,0.883888,0.741413,0.841489,0.417697,0.478344,0.89418,0.880687,0.666405,0.322718,0.870371,0.315183,0.663226,0.739734,0.04349,0.443195
1.54501,0.754479,0.741452,0.601615,0.073373,0.867895,0.884046,0.744751,0.841984,0.414211,0.478826,0.893638,0.881141,0.664348,0.323585,0.86975,0.316647,0.664092,0.740415,0.04344,0.444085
1.54751,0.755344,0.741785,0.602495,0.073754,0.867889,0.884197,0.750859,0.84214,0.413358,0.479272,0.893613,0.881409,0.662842,0.323596,0.869903,0.31804,0.664823,0.74135,0.043435,0.444568
1.55001,0.756214,0.741841,0.603374,0.074134,0.868072,0.884348,0.756972,0.842297,0.412513,0.479658,0.893589,0.881677,0.661335,0.323608,0.870056,0.319435,0.665553,0.742284,0.04343,0.445053
1.55251,0.758477,0.74205,0.604253,0.074508,0.86802,0.884499,0.764818,0.842501,0.413682,0.480115,0.893794,0.88229,0.659486,0.323768,0.869971,0.321155,0.665994,0.743068,0.04338,0.44582
1.55501,0.760732,0.742356,0.605132,0.074881,0.868437,0.88465,0.772659,0.842709,0.414851,0.480448,0.893998,0.882903,0.657637,0.323929,0.869889,0.322874,0.666438,0.743849,0.04333,0.446585
1.55751,0.760952,0.742693,0.606245,0.075209,0.869007,0.884861,0.779402,0.844003,0.415835,0.48082,0.893834,0.883599,0.655589,0.324137,0.870335,0.324067,0.667428,0.744001,0.04335,0.446888
1.56001,0.761173,0.742936,0.607357,0.075537,0.868877,0.885071,0.786136,0.845302,0.416819,0.481076,0.893674,0.884295,0.653549,0.324347,0.870781,0.32526,0.668417,0.744157,0.043371,0.447192
1.56251,0.761639,0.743059,0.608602,0.075901,0.869252,0.885085,0.790646,0.847921,0.41759,0.481531,0.894502,0.88475,0.653439,0.325101,0.871036,0.326389,0.669025,0.745098,0.043506,0.447864
1.56501,0.762108,0.743327,0.609843,0.076264,0.869185,0.885097,0.795155,0.850533,0.418359,0.481713,0.895324,0.885203,0.653322,0.325851,0.87129,0.327518,0.669632,0.746039,0.04364,0.448535
1.56751,0.763361,0.743536,0.610433,0.076512,0.869362,0.884682,0.799803,0.850985,0.418483,0.481991,0.894697,0.885133,0.651217,0.32549,0.871461,0.328697,0.669999,0.746829,0.043685,0.448987
1.57001,0.764613,0.743758,0.611022,0.07676,0.869576,0.884267,0.80444,0.851446,0.418607,0.482219,0.894073,0.885065,0.649115,0.325132,0.871632,0.329879,0.670365,0.747616,0.043729,0.44944
1.57251,0.765674,0.744115,0.611365,0.077007,0.8699,0.883907,0.806165,0.854156,0.418328,0.482371,0.894193,0.885454,0.647975,0.325637,0.87181,0.331559,0.670598,0.747749,0.043559,0.449928
1.57501,0.766735,0.744248,0.611713,0.077254,0.869714,0.883553,0.8079,0.856857,0.418047,0.482616,0.894312,0.885839,0.646831,0.32614,0.871991,0.333237,0.670833,0.747888,0.04339,0.450417
1.57751,0.767678,0.744307,0.613254,0.077494,0.869693,0.884548,0.812111,0.857222,0.417395,0.48276,0.894271,0.885385,0.644598,0.326304,0.872639,0.334476,0.671527,0.749371,0.043405,0.451006
1.58001,0.76862,0.744274,0.614791,0.077734,0.869946,0.885539,0.816317,0.857592,0.416743,0.482942,0.894228,0.884935,0.642369,0.326469,0.873284,0.335716,0.67222,0.75085,0.04342,0.451594
1.58251,0.769431,0.744488,0.615248,0.078003,0.869871,0.885246,0.819253,0.859184,0.41587,0.483044,0.893723,0.885378,0.64136,0.32681,0.873169,0.33706,0.672757,0.750977,0.043455,0.451723
1.58501,0.770239,0.744603,0.615706,0.078272,0.870426,0.884957,0.822189,0.860773,0.414995,0.483079,0.893223,0.885821,0.640347,0.327149,0.873054,0.338404,0.673294,0.751106,0.04349,0.451854
1.58751,0.770436,0.744716,0.616448,0.07853,0.870426,0.885353,0.824852,0.861474,0.413376,0.48327,0.894011,0.886074,0.638302,0.32701,0.873093,0.339917,0.673711,0.75166,0.0435,0.452288
1.59001,0.770636,0.744774,0.617191,0.078788,0.870432,0.885749,0.827513,0.862182,0.41176,0.483337,0.894793,0.886327,0.636258,0.326874,0.873132,0.341429,0.674129,0.752212,0.04351,0.452723
1.59251,0.77155,0.744925,0.618106,0.079048,0.870451,0.886148,0.829706,0.864436,0.410662,0.48339,0.894374,0.886605,0.634366,0.327292,0.873398,0.342917,0.674695,0.752371,0.043525,0.453124
1.59501,0.772467,0.744918,0.61902,0.079308,0.870586,0.886545,0.831903,0.866683,0.409564,0.483471,0.893965,0.88688,0.632475,0.327709,0.873662,0.344406,0.675258,0.752532,0.04354,0.453524
1.59751,0.773849,0.744982,0.619416,0.079588,0.870359,0.886264,0.835139,0.86721,0.408659,0.483572,0.896261,0.88662,0.630981,0.328037,0.873387,0.345913,0.675373,0.75296,0.04357,0.45371
1.60001,0.775227,0.745049,0.61981,0.079868,0.870331,0.885983,0.838373,0.867739,0.407751,0.48363,0.898543,0.886363,0.629486,0.328364,0.873117,0.347419,0.675489,0.753387,0.0436,0.453896
1.60251,0.775257,0.745186,0.619934,0.080267,0.870313,0.88541,0.841177,0.868823,0.406126,0.483678,0.897481,0.886545,0.628067,0.328689,0.873227,0.348313,0.676075,0.753743,0.043535,0.454256
1.60501,0.775287,0.745377,0.62006,0.080665,0.870605,0.884843,0.84398,0.869905,0.404505,0.483762,0.896423,0.886726,0.626648,0.329013,0.872732,0.34921,0.676659,0.754101,0.04347,0.454618
1.60751,0.775484,0.745418,0.620572,0.080892,0.870627,0.885491,0.846727,0.870746,0.403783,0.483769,0.896478,0.886767,0.625106,0.329346,0.872692,0.350676,0.676905,0.75513,0.043515,0.455288
1.61001,0.775682,0.745477,0.621085,0.08112,0.870508,0.886135,0.849475,0.871587,0.403062,0.483881,0.89653,0.886808,0.623563,0.329679,0.873161,0.352142,0.677152,0.756156,0.04356,0.455957
1.61251,0.775857,0.745803,0.622176,0.08138,0.871064,0.885902,0.852564,0.872239,0.402624,0.483862,0.896128,0.887155,0.621814,0.330025,0.872799,0.353544,0.677769,0.756449,0.043545,0.456174
1.61501,0.776032,0.745821,0.623264,0.081641,0.870893,0.885668,0.85565,0.872892,0.402185,0.48389,0.895727,0.887502,0.620063,0.330369,0.872451,0.354946,0.678383,0.756742,0.04353,0.456393
1.61751,0.776159,0.745804,0.623591,0.082048,0.870806,0.885339,0.85823,0.873578,0.40176,0.483973,0.89553,0.887856,0.617922,0.330419,0.872583,0.356333,0.678455,0.757029,0.04351,0.45686
1.62001,0.776291,0.746044,0.623918,0.082454,0.871194,0.885012,0.860803,0.874264,0.401339,0.483976,0.895338,0.888207,0.615783,0.330469,0.872615,0.357721,0.678528,0.757315,0.04349,0.457325
1.62251,0.777442,0.746109,0.624541,0.082618,0.870863,0.885012,0.861906,0.874761,0.40174,0.48397,0.896243,0.887691,0.613983,0.330394,0.872854,0.359164,0.679026,0.757577,0.04357,0.457404
1.62501,0.778589,0.746045,0.625162,0.082783,0.870873,0.885011,0.863015,0.875259,0.402138,0.484016,0.89714,0.887176,0.612184,0.330319,0.872659,0.360604,0.679523,0.75784,0.04365,0.457482
1.62751,0.778528,0.746119,0.625447,0.083072,0.871041,0.884649,0.865585,0.875795,0.401958,0.48402,0.895952,0.886862,0.610647,0.330423,0.872527,0.361392,0.679722,0.758301,0.04367,0.457572
1.63001,0.778471,0.746211,0.625733,0.08336,0.871414,0.884289,0.868151,0.876327,0.401782,0.484081,0.894772,0.886549,0.609111,0.330527,0.872465,0.362183,0.679921,0.758759,0.043689,0.457662
1.63251,0.779135,0.746303,0.626221,0.083653,0.870976,0.884325,0.869851,0.87593,0.40255,0.484055,0.895775,0.886549,0.607722,0.330646,0.872773,0.363844,0.680048,0.758425,0.043499,0.457878
1.63501,0.779797,0.746135,0.626711,0.083945,0.871333,0.884361,0.871554,0.875539,0.40332,0.484018,0.896776,0.886553,0.60633,0.330763,0.872339,0.365504,0.680177,0.758095,0.04331,0.458093
1.63751,0.779781,0.746239,0.627374,0.08422,0.870985,0.884447,0.873973,0.87677,0.404712,0.484003,0.897384,0.887434,0.604277,0.330586,0.872651,0.366805,0.68064,0.758491,0.043335,0.458218
1.64001,0.779764,0.746376,0.628035,0.084495,0.87128,0.884533,0.876389,0.878001,0.406103,0.484043,0.897991,0.888315,0.602224,0.330412,0.872736,0.368105,0.681102,0.758888,0.043361,0.458344
1.64251,0.779271,0.746461,0.628313,0.084836,0.871481,0.884426,0.878028,0.8791,0.407406,0.484064,0.898537,0.88873,0.600318,0.330907,0.872712,0.369377,0.681287,0.759564,0.043496,0.458659
1.64501,0.77878,0.746506,0.62859,0.085177,0.871454,0.884317,0.879664,0.880191,0.408707,0.484001,0.899077,0.889142,0.598417,0.3314,0.872383,0.370646,0.681472,0.760236,0.04363,0.458974
1.64751,0.778966,0.746582,0.628882,0.085622,0.871045,0.883749,0.88073,0.879108,0.409418,0.483975,0.897987,0.888723,0.597578,0.33103,0.872397,0.371066,0.681737,0.760036,0.04356,0.459395
1.65001,0.779153,0.746618,0.629171,0.086067,0.871509,0.883188,0.881797,0.878032,0.410129,0.483926,0.896907,0.888304,0.596735,0.330664,0.872326,0.371493,0.682002,0.759837,0.04349,0.459815
1.65251,0.779745,0.746703,0.628932,0.086501,0.871495,0.883066,0.883256,0.878626,0.410516,0.48391,0.898106,0.888198,0.59464,0.331032,0.872731,0.373578,0.682311,0.759996,0.043555,0.459696
1.65501,0.780338,0.746926,0.628692,0.086935,0.871266,0.883363,0.884713,0.879216,0.4109,0.48376,0.899294,0.888268,0.592548,0.3314,0.872896,0.37566,0.682619,0.760155,0.04362,0.459581
1.65751,0.781157,0.746968,0.628453,0.087357,0.871342,0.88297,0.885639,0.878933,0.410559,0.483758,0.897842,0.88835,0.590965,0.331769,0.872415,0.377085,0.682529,0.760437,0.043645,0.460204
1.66001,0.781974,0.747042,0.628216,0.087779,0.871498,0.882453,0.886565,0.878645,0.41022,0.483632,0.896396,0.888135,0.589385,0.332135,0.872626,0.37851,0.682444,0.760717,0.04367,0.460828
1.66251,0.782379,0.747184,0.628352,0.088235,0.871784,0.883609,0.887349,0.876871,0.410459,0.483529,0.896523,0.887861,0.588325,0.331762,0.87277,0.379994,0.683379,0.760375,0.043565,0.461534
1.66501,0.782779,0.747296,0.628489,0.088691,0.871585,0.884328,0.888132,0.875105,0.410697,0.483428,0.896651,0.887756,0.587264,0.33139,0.872905,0.381475,0.684312,0.760037,0.043461,0.462239
1.66751,0.781859,0.747412,0.628671,0.089036,0.871607,0.884437,0.888822,0.87525,0.410732,0.483262,0.896918,0.88753,0.586063,0.331485,0.873178,0.382182,0.684534,0.760459,0.043711,0.462622
1.67001,0.780944,0.747424,0.628853,0.089382,0.871722,0.883485,0.88951,0.875394,0.410766,0.48312,0.897185,0.887384,0.584861,0.33158,0.872681,0.382891,0.684757,0.760881,0.04396,0.463006
1.67251,0.781078,0.747482,0.629202,0.089832,0.871678,0.884615,0.889704,0.87543,0.410569,0.482956,0.897596,0.887061,0.583467,0.331916,0.872841,0.383821,0.684937,0.761309,0.04386,0.463429
1.67501,0.781209,0.747652,0.629548,0.090281,0.871813,0.882505,0.889896,0.875467,0.410372,0.482789,0.898006,0.886987,0.582073,0.332253,0.872745,0.384754,0.685117,0.761737,0.04376,0.463853
1.67751,0.780793,0.747778,0.629358,0.090653,0.871763,0.883844,0.889302,0.875708,0.410299,0.482549,0.898161,0.886762,0.580606,0.332747,0.873262,0.386127,0.685348,0.762032,0.043785,0.464497
1.68001,0.780379,0.747639,0.629169,0.091026,0.871983,0.884731,0.888703,0.875954,0.410227,0.482413,0.898314,0.88636,0.579138,0.333238,0.873551,0.387498,0.685579,0.762325,0.04381,0.46514
1.68252,0.780321,0.747571,0.629197,0.091479,0.872466,0.886276,0.886721,0.877195,0.41018,0.482198,0.897991,0.886057,0.577559,0.333184,0.873852,0.388234,0.685525,0.762377,0.043886,0.465477
1.68502,0.780256,0.74777,0.629227,0.091931,0.872418,0.884569,0.88476,0.878418,0.410132,0.482032,0.897672,0.885972,0.575985,0.33313,0.87397,0.388969,0.685473,0.762427,0.043958,0.465814
1.68752,0.779314,0.747831,0.629646,0.092427,0.872486,0.885808,0.884573,0.878011,0.409908,0.481778,0.897604,0.885425,0.574135,0.332991,0.874303,0.389788,0.685629,0.762363,0.043683,0.466406
1.69002,0.778376,0.747931,0.630057,0.092923,0.87267,0.885057,0.884357,0.877611,0.409684,0.481561,0.897536,0.88532,0.57229,0.332856,0.874307,0.390609,0.685786,0.762302,0.043412,0.467
1.69252,0.777993,0.748102,0.629486,0.09326,0.873069,0.885071,0.880669,0.877967,0.409544,0.481309,0.897401,0.885216,0.571199,0.333074,0.874372,0.391723,0.685991,0.762596,0.043632,0.467706
1.69502,0.777627,0.748312,0.628928,0.093596,0.872892,0.885473,0.876986,0.878324,0.409405,0.481158,0.897283,0.885006,0.570109,0.333292,0.874545,0.392834,0.686195,0.762893,0.043851,0.468411
1.69752,0.77923,0.748406,0.629986,0.09374,0.873397,0.885489,0.874017,0.878881,0.409398,0.480948,0.899361,0.88439,0.569279,0.333567,0.874729,0.393624,0.686326,0.763685,0.043936,0.469003
1.70002,0.780801,0.748458,0.631038,0.093887,0.872899,0.886776,0.871029,0.879438,0.40939,0.480682,0.901407,0.884628,0.568447,0.333841,0.874982,0.394415,0.686456,0.76447,0.04402,0.469597
1.70252,0.778267,0.748619,0.629996,0.094335,0.873313,0.886069,0.865779,0.879992,0.409127,0.480542,0.899698,0.884373,0.567259,0.334001,0.875536,0.395371,0.686629,0.76439,0.04398,0.470447
1.70502,0.775743,0.748659,0.630264,0.094781,0.873296,0.885403,0.86053,0.880546,0.408866,0.480313,0.898008,0.884109,0.566072,0.334161,0.875243,0.396329,0.686801,0.76431,0.04394,0.471295
1.70752,0.774539,0.748461,0.629682,0.094922,0.873407,0.885694,0.855511,0.881091,0.408685,0.48009,0.898786,0.884137,0.56488,0.33427,0.875174,0.397464,0.68681,0.76422,0.04393,0.471846
1.71002,0.773333,0.748202,0.630289,0.095065,0.872942,0.885838,0.85048,0.881629,0.408508,0.479942,0.899554,0.884064,0.563687,0.334377,0.875052,0.398594,0.686822,0.764132,0.04392,0.472395
1.71252,0.771941,0.74799,0.629791,0.095442,0.872654,0.884241,0.843869,0.881234,0.408898,0.479728,0.89916,0.884251,0.562331,0.3343,0.874732,0.399145,0.687171,0.764197,0.04389,0.472835
1.71502,0.770557,0.747773,0.629388,0.09582,0.872221,0.884056,0.837249,0.880842,0.40929,0.47958,0.898771,0.884454,0.560977,0.334225,0.874494,0.399701,0.687517,0.764264,0.043861,0.473276
1.71752,0.770187,0.747577,0.629698,0.096423,0.872284,0.884023,0.829491,0.880812,0.409992,0.479408,0.898843,0.884328,0.559821,0.334314,0.874263,0.400988,0.687446,0.764619,0.043981,0.473889
1.72002,0.769808,0.747466,0.629204,0.097025,0.872102,0.88401,0.821736,0.880781,0.410696,0.479137,0.898912,0.884357,0.558668,0.334402,0.873755,0.40227,0.687377,0.764968,0.0441,0.474502
1.72252,0.768449,0.747252,0.629009,0.097425,0.872086,0.884145,0.81438,0.880624,0.411669,0.479011,0.898482,0.884483,0.557839,0.334354,0.874343,0.402987,0.687443,0.764437,0.044125,0.475007
1.72502,0.767083,0.746862,0.629065,0.097824,0.872034,0.883521,0.807017,0.880463,0.412641,0.478899,0.898055,0.884658,0.557007,0.334309,0.874088,0.403704,0.68751,0.763913,0.044149,0.475511
1.72752,0.764862,0.746312,0.628815,0.098251,0.871651,0.883583,0.798848,0.879805,0.413422,0.478762,0.897945,0.884341,0.555733,0.334651,0.873884,0.404342,0.687734,0.764301,0.044084,0.475994
1.73002,0.762649,0.74599,0.627951,0.098678,0.871848,0.882506,0.79068,0.879152,0.414204,0.478608,0.897835,0.884639,0.55446,0.334989,0.873811,0.404978,0.687956,0.764683,0.04402,0.476477
1.73252,0.761519,0.745981,0.628514,0.099098,0.871683,0.882918,0.782718,0.878977,0.415177,0.478539,0.897855,0.884727,0.553394,0.334879,0.873716,0.405498,0.687808,0.764378,0.04407,0.476812
1.73502,0.760387,0.746071,0.628977,0.099517,0.871472,0.881637,0.774759,0.878795,0.41615,0.478329,0.897872,0.884736,0.552331,0.334769,0.874091,0.406018,0.687661,0.764074,0.044119,0.477148
1.73752,0.758938,0.74592,0.627801,0.099881,0.871649,0.88204,0.767273,0.877804,0.417102,0.478219,0.897531,0.885092,0.5516,0.334761,0.874015,0.406661,0.687683,0.763813,0.044009,0.477471
1.74002,0.757486,0.745637,0.628824,0.100246,0.871926,0.883337,0.7598,0.876819,0.418057,0.47819,0.897191,0.885217,0.550867,0.334753,0.873991,0.407307,0.687704,0.763555,0.043901,0.477795
1.74252,0.755714,0.745488,0.627749,0.100655,0.871638,0.880881,0.754052,0.87673,0.419271,0.478087,0.896952,0.885523,0.549817,0.334796,0.874348,0.408376,0.687699,0.763648,0.044006,0.478136
1.74502,0.753943,0.745391,0.62821,0.101063,0.871226,0.882343,0.748328,0.876639,0.420487,0.478023,0.896717,0.885756,0.548769,0.334839,0.874364,0.409444,0.687698,0.763742,0.04411,0.478478
1.74752,0.752315,0.745339,0.627809,0.101432,0.871413,0.882383,0.745535,0.87636,0.421999,0.477944,0.897129,0.886246,0.54796,0.334817,0.873888,0.410503,0.688071,0.763827,0.044095,0.478828
1.75002,0.750686,0.745235,0.626897,0.101801,0.871259,0.881893,0.742764,0.876077,0.423509,0.477841,0.897528,0.886363,0.54715,0.334793,0.874028,0.41156,0.688439,0.763912,0.04408,0.479177
1.75252,0.749113,0.744947,0.626858,0.102011,0.87161,0.881938,0.742805,0.875208,0.424851,0.477838,0.896284,0.886556,0.546244,0.334566,0.873674,0.412268,0.688241,0.763898,0.04412,0.479424
1.75502,0.74754,0.744624,0.626772,0.102224,0.87088,0.88148,0.742872,0.874338,0.426194,0.477803,0.895048,0.886793,0.545339,0.33434,0.873662,0.412974,0.688045,0.763883,0.04416,0.479672
1.75752,0.745991,0.744402,0.626379,0.102729,0.870565,0.879977,0.746305,0.873442,0.427531,0.477735,0.894913,0.886724,0.544407,0.334306,0.873493,0.413383,0.687987,0.763721,0.0442,0.479871
1.76002,0.744438,0.744025,0.625918,0.103233,0.870424,0.879846,0.749738,0.87255,0.428869,0.477769,0.894775,0.886624,0.543478,0.334273,0.873523,0.413794,0.687929,0.763559,0.044239,0.480073
1.76252,0.742332,0.743586,0.625807,0.103584,0.870085,0.878436,0.75312,0.872224,0.430287,0.47776,0.894285,0.886545,0.54288,0.334283,0.873333,0.414406,0.687881,0.76343,0.044174,0.480538
1.76502,0.740232,0.743453,0.625389,0.103937,0.870321,0.87828,0.756486,0.871894,0.431701,0.47775,0.893802,0.886674,0.542281,0.334291,0.872656,0.415021,0.687837,0.763302,0.044111,0.481004
1.76752,0.738955,0.743293,0.625467,0.104545,0.870044,0.877966,0.757936,0.871169,0.432689,0.477725,0.894126,0.88646,0.541577,0.334143,0.872888,0.415892,0.688192,0.763249,0.044216,0.481499
1.77002,0.737678,0.743086,0.624558,0.105154,0.869957,0.878458,0.75939,0.870447,0.433681,0.477739,0.894452,0.886351,0.540872,0.333998,0.872968,0.416757,0.688545,0.763198,0.044319,0.481995
1.77252,0.736335,0.742795,0.624728,0.105775,0.870013,0.876739,0.761213,0.870034,0.435046,0.477651,0.894971,0.88609,0.539957,0.334083,0.872805,0.416905,0.68853,0.763434,0.044184,0.482668
1.77502,0.734997,0.742213,0.623888,0.106395,0.870021,0.875679,0.763032,0.869623,0.436411,0.477777,0.895482,0.885946,0.539045,0.334166,0.872781,0.417056,0.688515,0.763671,0.044051,0.48334
1.77752,0.734339,0.741715,0.623297,0.106726,0.86993,0.875517,0.764365,0.86936,0.437703,0.477695,0.89495,0.885736,0.538375,0.334062,0.872843,0.417584,0.688492,0.764012,0.044126,0.483827
1.78002,0.733677,0.74155,0.623456,0.10706,0.869289,0.872879,0.765714,0.869098,0.438997,0.477701,0.894422,0.885365,0.537706,0.333959,0.872516,0.418115,0.688471,0.76435,0.0442,0.484315
1.78252,0.732457,0.741338,0.622932,0.107773,0.869461,0.872371,0.76896,0.868867,0.440443,0.47766,0.894326,0.885208,0.537239,0.334045,0.872354,0.41893,0.688541,0.764398,0.04421,0.484763
1.78502,0.731234,0.740927,0.62245,0.108482,0.869038,0.870322,0.772211,0.868634,0.441888,0.477713,0.894228,0.884704,0.536772,0.334132,0.871967,0.419743,0.688611,0.764445,0.04422,0.485216
1.78752,0.729717,0.740681,0.622493,0.108705,0.868849,0.868966,0.776136,0.868238,0.443143,0.477688,0.894007,0.88433,0.536216,0.334297,0.871991,0.420345,0.688757,0.764381,0.04421,0.486163
1.79002,0.7282,0.740427,0.621408,0.108927,0.868849,0.867617,0.780069,0.867841,0.444399,0.477696,0.893779,0.884061,0.535663,0.33446,0.871961,0.420945,0.6889,0.764317,0.0442,0.487106
1.79252,0.726579,0.740029,0.620875,0.109054,0.86836,0.866958,0.78516,0.867304,0.445883,0.477689,0.892774,0.883764,0.535436,0.334311,0.872228,0.421256,0.688686,0.764392,0.04424,0.48764
1.79502,0.724962,0.739711,0.620447,0.109185,0.868322,0.865813,0.790248,0.86677,0.447368,0.477735,0.891777,0.88338,0.535205,0.334162,0.871613,0.421568,0.688472,0.764463,0.044281,0.488174
1.79752,0.723722,0.739355,0.619813,0.109973,0.868071,0.865518,0.795018,0.866575,0.448868,0.477778,0.891765,0.882748,0.534612,0.334086,0.871836,0.422009,0.688217,0.763944,0.044411,0.488665
1.80002,0.722484,0.738966,0.619511,0.11076,0.868001,0.865313,0.799774,0.866369,0.450364,0.477876,0.891751,0.882147,0.534023,0.33401,0.871698,0.422447,0.687968,0.763432,0.044539,0.48916
1.80252,0.721488,0.738841,0.619902,0.111471,0.867912,0.864732,0.802793,0.864831,0.451497,0.477941,0.891339,0.881533,0.533887,0.334066,0.871361,0.4224,0.688357,0.763628,0.044441,0.490121
1.80502,0.720495,0.738666,0.619349,0.112181,0.867714,0.864413,0.805811,0.863291,0.452635,0.478035,0.890936,0.880711,0.53375,0.334122,0.871365,0.422356,0.688743,0.763823,0.044368,0.49108
